Accident_ID,Date,Time,Severity,Weather_Condition,Road_Type,Visibility,Temperature_C,Traffic_Density,Speed_Limit,Traffic_Signal,Lighting_Condition,Vehicle_Count,Driver_Age,Alcohol_Involved,County,Road_Name,Police_Response_Time
644,2024-01-27,19:00:00,Minor,Clear,Intersection,6.619417604021201,13.65197651759275,13.168690343620703,70,No,Daylight,7,21,No,Nakuru,Jogoo Road,27
645,2024-01-27,20:00:00,Minor,Clear,Urban,0.9577671177363142,25.42302569821129,70.50409063535928,70,Yes,Night,5,45,No,Eldoret,Meru-Maua Road,39
646,2024-01-27,21:00:00,Moderate,Fog,Intersection,3.9204794260592943,1.1796881601970322,74.19777295139859,120,No,Daylight,3,35,No,Kakamega,Jogoo Road,15
647,2024-01-27,22:00:00,Minor,Rain,Urban,9.589598247100719,14.490614164002032,67.77232412013204,120,Yes,Daylight,9,43,No,Nairobi,Kisumu-Busia Road,16
648,2024-01-27,23:00:00,Moderate,Fog,Highway,5.253810884246912,12.19940856484239,25.2314736135153,50,No,Daylight,6,57,No,Nyeri,Nakuru-Eldoret Highway,13
649,2024-01-28,00:00:00,Moderate,Fog,Highway,4.610926792187194,18.876427621866245,87.30431470152034,30,Yes,Dusk,1,36,No,Mombasa,Thika Superhighway,19
650,2024-01-28,01:00:00,Minor,Rain,Highway,4.8481462490132925,34.98230813001754,16.8858463370395,90,Yes,Dusk,5,72,No,Mombasa,Nakuru-Eldoret Highway,49
651,2024-01-28,02:00:00,Minor,Snow,Urban,2.4843858780490553,25.777955763281884,5.363479152083084,30,Yes,Dusk,7,72,No,Machakos,Kangundo Road,41
652,2024-01-28,03:00:00,Minor,Clear,Rural,4.002718123215555,10.914628120697088,71.74649906119122,50,No,Night,4,77,No,Meru,Meru-Maua Road,9
653,2024-01-28,04:00:00,Minor,Snow,Urban,4.013225931878178,28.102122090961878,47.54757152327337,50,No,Night,8,74,No,Thika,Jogoo Road,23
654,2024-01-28,05:00:00,Moderate,Clear,Rural,0.9973726917809878,1.8283345324992073,84.90980199586761,30,Yes,Daylight,5,23,No,Nairobi,Mombasa Road,15
655,2024-01-28,06:00:00,Minor,Fog,Urban,7.7918924709202235,-3.781452547641595,38.3397141058259,90,No,Dusk,9,18,No,Nairobi,Nakuru-Eldoret Highway,13
656,2024-01-28,07:00:00,Minor,Clear,Urban,4.45679210308685,3.1779348985709213,16.827858850771282,30,No,Night,9,25,No,Nyeri,Kisumu-Busia Road,39
657,2024-01-28,08:00:00,Minor,Fog,Highway,8.310708924756021,8.616462244570386,83.64421924698698,120,No,Dusk,9,50,Yes,Machakos,Mombasa-Malindi Highway,54
658,2024-01-28,09:00:00,Minor,Snow,Intersection,8.578306010639006,15.423230298382396,54.89096316400717,70,No,Night,1,68,Yes,Kisumu,Kisumu-Busia Road,31
659,2024-01-28,10:00:00,Moderate,Fog,Intersection,2.5139435196372517,19.60516562164799,18.91957923903549,120,No,Night,2,60,No,Meru,Mombasa Road,17
660,2024-01-28,11:00:00,Minor,Snow,Rural,6.744858080616221,31.424228688576868,72.03839985864458,70,No,Daylight,3,38,Yes,Nakuru,Mombasa-Malindi Highway,16
661,2024-01-28,12:00:00,Minor,Rain,Intersection,4.986677139548326,15.394160382018306,51.111363848950056,50,No,Daylight,4,41,No,Nakuru,Nyeri-Nanyuki Road,13
662,2024-01-28,13:00:00,Severe,Rain,Urban,8.861489010254108,15.051025785029175,60.431298224031984,90,Yes,Night,9,42,No,Kisumu,Mombasa-Malindi Highway,46
663,2024-01-28,14:00:00,Moderate,Rain,Urban,2.549536452176314,-2.9902796070807147,46.089833820658185,30,Yes,Daylight,6,64,Yes,Machakos,Kisumu-Busia Road,32
664,2024-01-28,15:00:00,Minor,Fog,Highway,6.93922540294542,-3.6035378937510476,82.87089838180064,90,No,Night,1,72,No,Meru,Thika Superhighway,17
665,2024-01-28,16:00:00,Minor,Rain,Highway,6.273645161400864,17.046398476654883,82.95627156830498,30,Yes,Night,9,74,No,Nairobi,Nyeri-Nanyuki Road,24
666,2024-01-28,17:00:00,Minor,Clear,Intersection,3.3053640369324113,12.527144529933778,70.93888218243862,120,Yes,Dusk,6,60,No,Mombasa,Kisumu-Busia Road,56
667,2024-01-28,18:00:00,Minor,Snow,Rural,1.7977085846861398,28.567215799211944,10.540137739646227,120,Yes,Daylight,4,36,No,Nairobi,Kisumu-Busia Road,17
668,2024-01-28,19:00:00,Minor,Snow,Intersection,6.690577724534127,1.4271833884738072,83.88538619040689,30,No,Daylight,4,46,No,Nakuru,Uhuru Highway,31
669,2024-01-28,20:00:00,Minor,Clear,Intersection,7.5166758522571415,-4.001133515318016,67.10129805329098,90,No,Daylight,3,70,No,Kakamega,Meru-Maua Road,30
670,2024-01-28,21:00:00,Minor,Fog,Intersection,3.498459765751825,12.961550717205036,69.70241660042996,30,No,Dusk,7,27,No,Nyeri,Jogoo Road,33
671,2024-01-28,22:00:00,Minor,Fog,Intersection,6.625909738211981,4.499142270090299,36.298284040387166,50,No,Dusk,3,73,No,Nyeri,Meru-Maua Road,33
672,2024-01-28,23:00:00,Moderate,Snow,Urban,4.2537436223092815,-3.015425066446502,87.92795561570067,120,No,Dusk,2,29,No,Thika,Mombasa Road,26
673,2024-01-29,00:00:00,Minor,Rain,Rural,7.275465391184868,23.98393147390516,72.53716002348575,50,Yes,Daylight,8,50,No,Eldoret,Kisumu-Busia Road,13
674,2024-01-29,01:00:00,Minor,Fog,Urban,2.3925451114935044,-0.536280001710101,11.259046652919446,120,No,Daylight,4,73,No,Nakuru,Mombasa Road,28
675,2024-01-29,02:00:00,Minor,Fog,Rural,8.957042525043656,19.33278000031087,40.77780344061627,120,Yes,Daylight,8,24,No,Machakos,Nakuru-Eldoret Highway,46
676,2024-01-29,03:00:00,Severe,Clear,Highway,3.2303911664230074,6.241990006675566,88.63803619601417,70,No,Dusk,1,34,No,Nyeri,Kangundo Road,23
677,2024-01-29,04:00:00,Minor,Clear,Intersection,3.9939668836834525,1.939842014200881,4.719670169737899,50,Yes,Dusk,5,78,No,Kakamega,Mombasa Road,42
678,2024-01-29,05:00:00,Minor,Rain,Urban,1.051873544763323,10.190060916772698,96.14166196420496,50,No,Night,9,78,No,Nairobi,Jogoo Road,35
679,2024-01-29,06:00:00,Severe,Fog,Rural,1.5593660170521257,27.057831048918146,67.91625683195628,70,No,Dusk,1,75,No,Thika,Mombasa Road,43
680,2024-01-29,07:00:00,Moderate,Fog,Highway,5.400688075767118,10.683743076182907,63.13759776433766,90,No,Night,4,77,No,Mombasa,Uhuru Highway,19
681,2024-01-29,08:00:00,Moderate,Clear,Highway,3.042130428915729,25.030785968442228,27.05592564879914,50,No,Daylight,6,27,No,Nakuru,Nyeri-Nanyuki Road,58
682,2024-01-29,09:00:00,Minor,Fog,Intersection,8.437062144550847,0.01945187196602749,24.879178873917706,30,No,Dusk,8,48,No,Eldoret,Nakuru-Eldoret Highway,36
683,2024-01-29,10:00:00,Minor,Snow,Rural,0.6395871922220615,25.910856786603166,94.20582194885955,70,No,Daylight,3,77,No,Machakos,Uhuru Highway,55
684,2024-01-29,11:00:00,Moderate,Clear,Urban,4.101393462383394,4.477332996265947,29.827245423412275,50,Yes,Daylight,5,23,No,Thika,Kisumu-Busia Road,50
685,2024-01-29,12:00:00,Severe,Rain,Intersection,3.70478269430638,22.095725195554913,77.55052967189994,90,No,Daylight,7,34,No,Mombasa,Uhuru Highway,52
686,2024-01-29,13:00:00,Minor,Clear,Urban,0.6836124937172099,17.631262193639856,39.31217982070792,50,Yes,Daylight,1,67,No,Eldoret,Thika Superhighway,50
687,2024-01-29,14:00:00,Minor,Fog,Highway,1.681499790504847,32.165788688467494,13.925407078470398,120,No,Dusk,7,54,No,Eldoret,Kisumu-Busia Road,33
688,2024-01-29,15:00:00,Minor,Rain,Urban,4.429605411727035,10.49290071901256,1.071529769535895,30,Yes,Daylight,8,35,No,Thika,Kangundo Road,56
689,2024-01-29,16:00:00,Moderate,Clear,Urban,5.182213552250743,-2.353392446622382,54.42573370152508,70,Yes,Night,8,79,No,Nairobi,Uhuru Highway,38
690,2024-01-29,17:00:00,Minor,Snow,Intersection,4.340752598921256,-4.233780577949884,97.57788185489326,120,Yes,Dusk,9,43,Yes,Machakos,Nyeri-Nanyuki Road,13
691,2024-01-29,18:00:00,Minor,Snow,Urban,5.543907944914891,28.074342438910122,36.91361938092045,90,Yes,Daylight,6,66,No,Kisumu,Kangundo Road,39
692,2024-01-29,19:00:00,Minor,Clear,Intersection,6.153750911603974,15.989425506457287,35.719233399304485,120,Yes,Dusk,6,71,No,Eldoret,Mombasa Road,10
693,2024-01-29,20:00:00,Minor,Snow,Highway,0.5942763007144385,26.009762073397972,34.40916178494421,120,Yes,Night,2,33,No,Nyeri,Uhuru Highway,41
694,2024-01-29,21:00:00,Minor,Snow,Intersection,4.908904014808287,4.377024000460587,52.054383730485846,90,No,Daylight,3,25,No,Kisumu,Nakuru-Eldoret Highway,18
695,2024-01-29,22:00:00,Minor,Snow,Intersection,9.653242788432088,8.803349820529348,44.06648834242935,120,Yes,Night,4,41,No,Kakamega,Meru-Maua Road,51
696,2024-01-29,23:00:00,Moderate,Rain,Rural,5.430806661230712,-3.7958451115472425,87.99146267270145,70,No,Daylight,4,30,No,Thika,Mombasa Road,54
697,2024-01-30,00:00:00,Minor,Snow,Urban,6.936651540860055,33.459692982964484,50.55207917234903,50,No,Night,8,46,Yes,Eldoret,Mombasa-Malindi Highway,53
698,2024-01-30,01:00:00,Minor,Snow,Highway,3.4627066502103903,21.714716268032536,50.77578381885688,120,Yes,Daylight,1,49,No,Nyeri,Thika Superhighway,13
699,2024-01-30,02:00:00,Minor,Snow,Intersection,7.852918092451244,32.32820351037225,13.83715947205566,70,Yes,Dusk,4,41,No,Kakamega,Nakuru-Eldoret Highway,23
700,2024-01-30,03:00:00,Minor,Rain,Highway,7.842754077823093,5.619856297162894,98.27395409103859,50,No,Daylight,4,33,No,Kisumu,Nakuru-Eldoret Highway,27
701,2024-01-30,04:00:00,Minor,Clear,Rural,5.45231245271432,19.458544449026434,24.99728908688297,50,Yes,Dusk,1,28,No,Mombasa,Kangundo Road,45
702,2024-01-30,05:00:00,Minor,Fog,Urban,9.772131321152528,22.13999873170551,7.336406745960266,120,Yes,Daylight,3,49,No,Nakuru,Meru-Maua Road,32
703,2024-01-30,06:00:00,Minor,Snow,Intersection,1.692727040245207,7.701988010303538,66.31462489752089,70,Yes,Daylight,5,23,No,Kisumu,Nyeri-Nanyuki Road,20
704,2024-01-30,07:00:00,Minor,Clear,Urban,0.6610028164510194,28.924369400625203,59.53663701568727,120,Yes,Night,6,76,No,Nakuru,Kangundo Road,30
705,2024-01-30,08:00:00,Minor,Snow,Rural,7.8165030116924115,32.88645851600991,41.514565399274574,90,Yes,Night,9,52,No,Nyeri,Meru-Maua Road,42
706,2024-01-30,09:00:00,Severe,Rain,Rural,8.167977604966385,30.394204707840174,42.2192233880678,50,Yes,Night,9,50,No,Eldoret,Uhuru Highway,44
707,2024-01-30,10:00:00,Minor,Clear,Highway,1.6419686766454742,24.562679037574902,78.50639210464311,120,Yes,Daylight,9,35,No,Nakuru,Thika Superhighway,29
708,2024-01-30,11:00:00,Moderate,Rain,Intersection,3.0230369131067576,6.098587188998161,19.571264009964906,50,No,Daylight,1,54,No,Thika,Mombasa Road,39
709,2024-01-30,12:00:00,Minor,Snow,Highway,0.6667474519829746,6.2646416842252695,82.02533189448897,70,Yes,Daylight,9,30,No,Nyeri,Nakuru-Eldoret Highway,58
710,2024-01-30,13:00:00,Moderate,Snow,Rural,3.2864318024153647,33.53441281784151,64.87471138950181,30,No,Dusk,8,27,No,Eldoret,Nyeri-Nanyuki Road,9
711,2024-01-30,14:00:00,Moderate,Rain,Urban,7.844847802227379,-4.588620162572319,41.89697737795244,120,No,Dusk,2,54,No,Nyeri,Kangundo Road,11
712,2024-01-30,15:00:00,Minor,Fog,Highway,5.4206250132695,23.64199892968578,45.80286165838686,120,No,Daylight,1,43,No,Kisumu,Thika Superhighway,27
713,2024-01-30,16:00:00,Minor,Rain,Highway,3.8069081350987366,23.249846502210488,25.66472071860958,50,No,Night,1,63,Yes,Nyeri,Mombasa Road,29
714,2024-01-30,17:00:00,Minor,Snow,Urban,4.031523301610138,19.907581637991896,75.21143326969748,70,Yes,Night,6,34,No,Kisumu,Thika Superhighway,5
715,2024-01-30,18:00:00,Minor,Rain,Highway,0.5128594442969474,34.604353843474634,51.287474230526776,90,No,Night,9,18,No,Thika,Nakuru-Eldoret Highway,26
716,2024-01-30,19:00:00,Severe,Fog,Urban,3.348105011869741,7.47517743054901,32.08545427498436,70,No,Daylight,7,42,No,Machakos,Uhuru Highway,57
717,2024-01-30,20:00:00,Moderate,Rain,Intersection,6.64135804556034,8.598874551729928,59.60501157609502,120,No,Night,5,51,No,Thika,Nyeri-Nanyuki Road,8
718,2024-01-30,21:00:00,Severe,Fog,Urban,9.754847216255392,-1.842423882137778,99.5734452051323,90,No,Daylight,2,56,No,Kakamega,Meru-Maua Road,32
719,2024-01-30,22:00:00,Minor,Fog,Intersection,8.547077856347045,12.711925461749498,43.52622796565539,70,No,Dusk,1,27,No,Kisumu,Mombasa-Malindi Highway,52
720,2024-01-30,23:00:00,Moderate,Rain,Urban,0.7241521641325267,5.4419410493939235,92.06914007786196,30,Yes,Night,2,37,No,Eldoret,Nyeri-Nanyuki Road,18
721,2024-01-31,00:00:00,Severe,Rain,Rural,9.036325744410973,8.735468087105769,34.50168399245661,50,Yes,Dusk,1,24,No,Meru,Meru-Maua Road,37
722,2024-01-31,01:00:00,Minor,Clear,Rural,7.940384926336947,28.38287161022511,5.4732706924985886,70,No,Night,3,73,No,Machakos,Kangundo Road,8
723,2024-01-31,02:00:00,Minor,Snow,Intersection,7.913573173924314,32.41938054109983,20.424210636842886,70,Yes,Daylight,6,33,No,Thika,Uhuru Highway,46
724,2024-01-31,03:00:00,Moderate,Fog,Intersection,4.850959710533929,2.429322880207425,41.86951433276842,30,Yes,Daylight,8,54,No,Meru,Meru-Maua Road,15
725,2024-01-31,04:00:00,Minor,Clear,Rural,4.281050283067777,9.900357262138634,21.963492859456903,120,No,Daylight,3,46,No,Mombasa,Uhuru Highway,43
726,2024-01-31,05:00:00,Moderate,Rain,Intersection,3.3776994239153297,32.145222484615765,0.02270382182555375,50,No,Daylight,9,77,No,Meru,Thika Superhighway,36
727,2024-01-31,06:00:00,Minor,Snow,Urban,1.1241011600664748,-2.5276615724310947,91.50015377475272,70,No,Night,5,29,No,Kakamega,Nyeri-Nanyuki Road,8
728,2024-01-31,07:00:00,Moderate,Clear,Urban,2.6682359531901416,-1.3055788755448594,84.3879411230929,90,Yes,Dusk,7,34,No,Kakamega,Nyeri-Nanyuki Road,5
729,2024-01-31,08:00:00,Minor,Fog,Rural,2.842734532291234,1.5116395682491746,74.22922314869471,70,No,Daylight,8,65,No,Thika,Nakuru-Eldoret Highway,30
730,2024-01-31,09:00:00,Minor,Clear,Highway,5.0987321622469155,18.80851336507499,16.781459564602862,50,Yes,Night,3,37,No,Meru,Nyeri-Nanyuki Road,37
731,2024-01-31,10:00:00,Minor,Fog,Urban,7.600721862668593,1.0188908402398988,12.036357620998606,70,Yes,Dusk,2,43,No,Nakuru,Thika Superhighway,21
732,2024-01-31,11:00:00,Moderate,Rain,Intersection,5.001193369780493,33.72305525802934,6.760474947238315,30,Yes,Daylight,2,65,No,Eldoret,Nakuru-Eldoret Highway,31
733,2024-01-31,12:00:00,Moderate,Snow,Highway,1.0495222697480258,12.868581090340815,72.40291887729212,70,No,Dusk,5,36,No,Mombasa,Uhuru Highway,46
734,2024-01-31,13:00:00,Minor,Snow,Highway,9.599003109387937,15.060718414006654,92.88079606878853,70,Yes,Daylight,1,75,No,Kisumu,Kisumu-Busia Road,9
735,2024-01-31,14:00:00,Minor,Snow,Urban,9.455881031394066,4.86634463221626,43.053582091303696,90,No,Dusk,2,64,No,Nairobi,Meru-Maua Road,11
736,2024-01-31,15:00:00,Moderate,Rain,Urban,7.9593006599098794,13.838410097389339,11.914067199604816,30,No,Dusk,9,29,Yes,Nakuru,Mombasa Road,29
737,2024-01-31,16:00:00,Minor,Fog,Highway,9.917615064860096,21.47654530548046,51.23928207321066,30,No,Daylight,7,38,No,Mombasa,Uhuru Highway,12
738,2024-01-31,17:00:00,Moderate,Rain,Highway,5.672582161602498,25.047085478161712,34.88319074586301,70,No,Night,6,59,No,Mombasa,Thika Superhighway,38
739,2024-01-31,18:00:00,Minor,Snow,Rural,9.646299327405458,25.15472330839652,37.48249243499977,90,No,Dusk,9,78,No,Nairobi,Uhuru Highway,45
740,2024-01-31,19:00:00,Minor,Rain,Intersection,1.2182478858591324,18.115644507763534,62.13306241557073,70,Yes,Daylight,7,75,No,Kakamega,Mombasa Road,8
741,2024-01-31,20:00:00,Minor,Rain,Rural,3.9739671084830275,31.174390999754287,71.87181132622024,70,Yes,Dusk,5,78,No,Mombasa,Thika Superhighway,16
742,2024-01-31,21:00:00,Minor,Rain,Urban,2.6411220460642753,27.696313892244376,11.060359887316086,50,Yes,Dusk,9,71,Yes,Nakuru,Nyeri-Nanyuki Road,35
743,2024-01-31,22:00:00,Moderate,Fog,Rural,2.3604142992755652,25.281924587945017,3.5590230806476386,50,Yes,Night,6,51,No,Thika,Uhuru Highway,15
744,2024-01-31,23:00:00,Minor,Clear,Rural,1.8376280144804227,-2.775779132781575,99.43303026857149,90,Yes,Dusk,6,24,No,Nyeri,Meru-Maua Road,41
745,2024-02-01,00:00:00,Minor,Clear,Rural,6.412929594876968,-4.724881511214027,23.272834891555185,120,No,Dusk,4,62,No,Nyeri,Kangundo Road,48
746,2024-02-01,01:00:00,Moderate,Rain,Rural,7.922557629599398,3.4978910878189176,5.383052490845907,50,No,Daylight,1,52,No,Nyeri,Nyeri-Nanyuki Road,57
747,2024-02-01,02:00:00,Minor,Clear,Intersection,5.993834794493426,21.54094375653809,18.987532909591998,120,Yes,Daylight,5,32,No,Nakuru,Nyeri-Nanyuki Road,40
748,2024-02-01,03:00:00,Minor,Clear,Intersection,1.8961457410879918,11.44789955530183,3.895784634846422,30,Yes,Night,9,18,No,Eldoret,Kisumu-Busia Road,49
749,2024-02-01,04:00:00,Severe,Rain,Highway,8.205675814367973,11.09625037197247,39.181089461717164,50,Yes,Dusk,8,43,No,Kisumu,Kangundo Road,26
750,2024-02-01,05:00:00,Moderate,Rain,Urban,6.54156971805542,30.38347552918455,80.24017844513243,50,No,Dusk,8,52,No,Nairobi,Jogoo Road,5
751,2024-02-01,06:00:00,Minor,Snow,Rural,4.187574208206458,30.822513925273547,34.124444975772064,90,No,Dusk,5,42,No,Machakos,Kangundo Road,54
752,2024-02-01,07:00:00,Severe,Clear,Highway,6.904237807592598,31.367010562143427,44.418340687836654,120,No,Night,9,59,No,Kakamega,Kisumu-Busia Road,8
753,2024-02-01,08:00:00,Moderate,Fog,Highway,2.969097302806912,7.555123060601092,67.55867735674389,50,Yes,Dusk,3,76,No,Nyeri,Mombasa-Malindi Highway,40
754,2024-02-01,09:00:00,Minor,Rain,Highway,3.779325980695,22.64223250957047,50.889407006988016,50,Yes,Daylight,3,76,No,Meru,Mombasa Road,12
755,2024-02-01,10:00:00,Minor,Snow,Intersection,9.216115509753907,5.8653272509747865,86.14456860213242,90,Yes,Night,1,32,No,Kakamega,Kisumu-Busia Road,29
756,2024-02-01,11:00:00,Moderate,Fog,Rural,3.2597928038784936,2.6243933229779914,86.60356750457565,90,Yes,Daylight,9,39,No,Nakuru,Mombasa-Malindi Highway,32
757,2024-02-01,12:00:00,Moderate,Clear,Rural,4.964888547500397,2.3852982938947687,0.9910695491153643,120,No,Daylight,6,76,No,Eldoret,Nakuru-Eldoret Highway,56
758,2024-02-01,13:00:00,Minor,Snow,Urban,8.956340805262139,8.684304834543761,77.80463064831991,30,Yes,Night,2,23,No,Eldoret,Nyeri-Nanyuki Road,42
759,2024-02-01,14:00:00,Moderate,Rain,Rural,7.223352827541511,12.198304791192868,46.073360024167386,30,Yes,Daylight,8,69,No,Nyeri,Jogoo Road,40
760,2024-02-01,15:00:00,Moderate,Fog,Rural,1.0909306485646761,28.237966842202738,98.88405413036631,70,Yes,Dusk,9,32,No,Meru,Kisumu-Busia Road,40
761,2024-02-01,16:00:00,Minor,Rain,Highway,1.8993789206502183,-0.20435626109151617,48.323207587543514,50,No,Night,9,41,No,Machakos,Meru-Maua Road,47
762,2024-02-01,17:00:00,Minor,Clear,Urban,0.5744951123332098,24.39703389579577,98.68959453882975,120,No,Daylight,2,38,No,Nyeri,Jogoo Road,45
763,2024-02-01,18:00:00,Minor,Fog,Rural,6.493757007177052,16.258196567572213,75.45693612057366,50,Yes,Dusk,2,24,No,Nairobi,Nakuru-Eldoret Highway,50
764,2024-02-01,19:00:00,Moderate,Clear,Intersection,4.7528975413989745,6.5178137070397,24.860488461330633,120,No,Dusk,7,74,No,Kakamega,Thika Superhighway,8
765,2024-02-01,20:00:00,Minor,Clear,Rural,1.7756110835716177,14.712783381312985,53.83949792869577,120,No,Daylight,4,78,No,Thika,Meru-Maua Road,17
766,2024-02-01,21:00:00,Minor,Snow,Highway,9.60037415003932,6.997682791080905,99.21356394785828,120,No,Dusk,1,46,No,Kakamega,Thika Superhighway,42
767,2024-02-01,22:00:00,Moderate,Rain,Intersection,5.531767377483389,18.84327820953224,85.75306077519237,50,No,Night,8,79,No,Meru,Meru-Maua Road,49
768,2024-02-01,23:00:00,Moderate,Fog,Highway,2.797986294072447,12.353756914209768,9.73668937912211,90,No,Daylight,2,49,No,Nyeri,Jogoo Road,29
769,2024-02-02,00:00:00,Minor,Clear,Rural,5.2557339259697216,1.5762211631551493,70.6371996809996,50,Yes,Dusk,3,49,No,Nairobi,Meru-Maua Road,7
770,2024-02-02,01:00:00,Moderate,Clear,Intersection,6.956393160983524,-0.3366770177721312,34.5579585870813,120,Yes,Dusk,5,70,No,Meru,Jogoo Road,59
771,2024-02-02,02:00:00,Minor,Fog,Urban,1.2242725707488624,16.867827282885205,0.6982261880348117,70,Yes,Daylight,3,76,No,Kisumu,Mombasa Road,36
772,2024-02-02,03:00:00,Moderate,Clear,Urban,3.109686242954974,31.096521331444137,40.34809690269996,30,No,Daylight,7,79,No,Meru,Thika Superhighway,43
773,2024-02-02,04:00:00,Minor,Snow,Intersection,8.166172163397938,8.758307462307421,23.47544217249713,120,No,Daylight,7,22,No,Nakuru,Uhuru Highway,5
774,2024-02-02,05:00:00,Minor,Snow,Intersection,4.866816268825282,24.32000428890493,81.88692705204716,70,No,Daylight,2,79,No,Meru,Nakuru-Eldoret Highway,15
775,2024-02-02,06:00:00,Moderate,Snow,Highway,5.692482849306802,21.346454197590678,33.733060884576545,90,No,Night,7,21,No,Machakos,Meru-Maua Road,6
776,2024-02-02,07:00:00,Minor,Snow,Intersection,4.611752020989958,32.26219657237924,82.7523693953817,120,Yes,Daylight,6,39,No,Nyeri,Jogoo Road,9
777,2024-02-02,08:00:00,Minor,Clear,Highway,0.9170494551085486,27.839240691965635,0.05979388347953085,70,Yes,Night,9,35,No,Nakuru,Nakuru-Eldoret Highway,26
778,2024-02-02,09:00:00,Moderate,Fog,Rural,2.0746229082914813,17.66421035621852,30.781915002611914,120,Yes,Night,9,52,No,Meru,Mombasa-Malindi Highway,50
779,2024-02-02,10:00:00,Moderate,Fog,Highway,4.732645568047964,21.28121992936429,24.116521430776196,50,Yes,Daylight,2,34,No,Nakuru,Kangundo Road,17
780,2024-02-02,11:00:00,Moderate,Fog,Intersection,2.487261921375314,30.935458663361395,23.3567361068611,70,Yes,Night,7,67,No,Nairobi,Meru-Maua Road,52
781,2024-02-02,12:00:00,Moderate,Fog,Intersection,0.9748007722669481,10.980751383477392,6.81866197654627,50,Yes,Daylight,5,67,No,Thika,Kisumu-Busia Road,27
782,2024-02-02,13:00:00,Minor,Rain,Rural,8.514671808492325,8.071788234311095,18.712427041050173,50,No,Daylight,6,73,No,Nakuru,Nyeri-Nanyuki Road,51
783,2024-02-02,14:00:00,Minor,Fog,Intersection,9.8213290270591,-4.567556654592146,55.55495698856199,70,No,Dusk,1,41,No,Kakamega,Uhuru Highway,35
784,2024-02-02,15:00:00,Minor,Rain,Intersection,8.034857302969025,28.06204296765857,29.13610728377445,30,Yes,Daylight,7,19,No,Kisumu,Mombasa Road,39
785,2024-02-02,16:00:00,Minor,Rain,Urban,8.610956756194337,27.039228016134594,41.73947823291479,70,No,Dusk,6,30,No,Eldoret,Jogoo Road,42
786,2024-02-02,17:00:00,Severe,Snow,Urban,2.7987827380119312,-0.8218192759939447,37.68668803471885,30,Yes,Night,4,79,No,Kisumu,Jogoo Road,45
787,2024-02-02,18:00:00,Minor,Rain,Rural,9.625956267375397,18.074295245308008,87.59049249998945,120,Yes,Dusk,1,71,No,Meru,Kangundo Road,39
788,2024-02-02,19:00:00,Minor,Clear,Highway,2.37079419230757,13.559267926675496,90.52989990105155,120,No,Night,9,32,No,Thika,Kangundo Road,49
789,2024-02-02,20:00:00,Minor,Rain,Urban,9.538583198437406,-0.2516361796355415,49.295697165586006,70,Yes,Daylight,4,22,No,Kisumu,Uhuru Highway,17
790,2024-02-02,21:00:00,Severe,Snow,Highway,9.950783292676535,34.22272908242894,33.01559503156044,120,Yes,Night,2,20,No,Eldoret,Meru-Maua Road,58
791,2024-02-02,22:00:00,Minor,Rain,Intersection,7.261366654587463,3.5878354985342185,10.680070400236364,90,Yes,Night,8,54,No,Machakos,Thika Superhighway,11
792,2024-02-02,23:00:00,Minor,Clear,Urban,9.820865452022309,-2.310632796377554,95.3402879382095,50,No,Daylight,2,54,No,Machakos,Kangundo Road,9
793,2024-02-03,00:00:00,Minor,Clear,Rural,5.910627905887485,18.793895180076383,6.022694490029745,50,No,Night,5,54,No,Thika,Mombasa-Malindi Highway,33
794,2024-02-03,01:00:00,Moderate,Clear,Rural,2.9656469401728582,24.554667085321306,29.765027756828044,30,No,Daylight,6,20,No,Eldoret,Kangundo Road,12
795,2024-02-03,02:00:00,Minor,Snow,Rural,4.651460913823398,-3.7022621581125215,29.806620117000413,120,No,Dusk,8,52,No,Eldoret,Kisumu-Busia Road,12
796,2024-02-03,03:00:00,Moderate,Snow,Urban,6.138828886098467,21.348705549080886,32.04012861402149,30,Yes,Daylight,1,69,No,Nairobi,Mombasa-Malindi Highway,58
797,2024-02-03,04:00:00,Severe,Fog,Highway,1.1942748392566425,16.291675038058177,16.428684327240926,50,No,Daylight,1,40,No,Mombasa,Thika Superhighway,11
798,2024-02-03,05:00:00,Minor,Snow,Intersection,6.412261013863838,-0.8693996449980634,78.31614309236971,50,No,Night,4,77,No,Nakuru,Kisumu-Busia Road,23
799,2024-02-03,06:00:00,Moderate,Clear,Highway,9.821189449241798,1.9009550778544826,12.249786196598922,120,No,Dusk,5,45,No,Thika,Kisumu-Busia Road,43
800,2024-02-03,07:00:00,Severe,Clear,Highway,2.3060226729454127,17.71897189264322,63.49066591531628,90,Yes,Daylight,9,77,No,Nyeri,Uhuru Highway,27
801,2024-02-03,08:00:00,Moderate,Snow,Intersection,8.029653604739641,6.854304540531535,12.384602670581746,90,No,Dusk,7,47,No,Nairobi,Kangundo Road,40
802,2024-02-03,09:00:00,Minor,Rain,Intersection,9.125038540906385,32.53262914605264,7.053563759295656,120,No,Dusk,7,35,No,Machakos,Nakuru-Eldoret Highway,46
803,2024-02-03,10:00:00,Minor,Snow,Urban,9.465165131792098,27.749609179362032,90.94295036858765,120,Yes,Night,8,75,No,Nairobi,Mombasa-Malindi Highway,36
804,2024-02-03,11:00:00,Moderate,Snow,Urban,9.62128824185175,34.342688260546524,19.01287663187057,30,Yes,Daylight,5,69,No,Meru,Mombasa Road,49
